Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC1-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260624_110000.txt","UNKNOWN","INFRA-MONITOR-UC1","FILE","/","monitor_20260624_110000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_110000.txt",16,"ssh","true","BINARY","06/24/2026 11:00:51.953","06/24/2026 11:00:57.418","5.465 s","filetransfer.acme.example","22","UNKNOWN","2835b0d3-173a-4102-b5e1-6daebbbf273c","665657416f774d655135557578576e4663744b2b45465150784f73476f717163506f572f643061324d6b6e3d","06/24/2026 11:00:36.716","UNKNOWN","UNKNOWN","4e623304-4d93-4ff5-9959-843e1ad46c5f","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC1-INFRA_ST-MONITOR_INFRA","Inbound","User","INFRA-MONITOR-UC1","UNKNOWN","INFRA-MONITOR-UC1","FILE","Upload/","monitor_20260624_110000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_110000.txt",16,"pesit","true","BINARY","06/24/2026 11:00:45.710","06/24/2026 11:00:46.778","1.068 s","UNKNOWN","17627","UNKNOWN","3ef6a828-e9ff-477b-8120-e8bb751b7e4c","665657416f774d655135557578576e4663744b2b45465150784f73476f717163506f572f643061324d6b6e3d","06/24/2026 11:00:36.426","UNKNOWN","UNKNOWN","4e623304-4d93-4ff5-9959-843e1ad46c5f","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260624039128_813680.csv","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260624039128_813680.csv","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260624039128_813680.csv",200121,"pesit","true","BINARY","06/24/2026 10:55:38.808","06/24/2026 10:55:39.752","944 ms","192.0.2.20","17627","UNKNOWN","4cf17797-9519-4ad7-b22b-b286944680e6","4e52777846304b47376e4b6b647670585a3041446f54317a5a4b497358707956764a49425576673045376d3d","06/24/2026 10:55:37.910","UNKNOWN","UNKNOWN","6d173484-eed3-49d3-a0b4-90b962f4a04e","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE847938","FE847938","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS-GLOBEX_SCP_APS_COSMOS_GLOBEX_KEY","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260624039128_813680.csv","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260624039128_813680.csv","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 93 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE847938/AcmeAPS_COSMOS_GLOBEX_20260624039128_813680.csv",200121,"ssh","true","BINARY","06/24/2026 10:52:08.342","06/24/2026 10:52:11.997","3.655 s","198.51.100.13","22","UNKNOWN","ca5f35b7-ad45-4a78-a22a-898195e3722c","49416439554146644a7176666c73316c4559325861524666662f764c6535723754356455772b7a6d4835783d","06/24/2026 10:52:06.245","UNKNOWN","UNKNOWN","6d173484-eed3-49d3-a0b4-90b962f4a04e","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"pesit","true","BINARY","06/24/2026 10:35:34.083","06/24/2026 10:35:35.346","1.263 s","UNKNOWN","17627","UNKNOWN","d7db8d5e-25e5-4073-9661-0292ccb32b86","76644c756938765a67674a71586132312b384e3272796d6b6e51505048532f64766d5a34307042584634763d","06/24/2026 10:35:25.017","UNKNOWN","UNKNOWN","c93358d2-5978-4f65-b2bb-8590cc4e3c83","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"ssh","true","BINARY","06/24/2026 10:35:21.713","06/24/2026 10:35:29.146","7.433 s","192.0.2.77","22","UNKNOWN","f5e45b09-b028-4256-a92b-70e2378272c1","2f534b76464e7372363271774f616c4b476e6b354475466c6241496b47445671444e562b4b6b334c5878663d","06/24/2026 10:35:06.058","UNKNOWN","UNKNOWN","e459c2e4-436f-44be-b467-12f72b33350c","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","Upload/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"ssh","true","BINARY","06/24/2026 10:35:21.186","06/24/2026 10:35:28.232","7.046 s","filetransfer.acme.example","22","UNKNOWN","6a8c24f7-d424-4916-b75f-9c748f627c67","76644c756938765a67674a71586132312b384e3272796d6b6e51505048532f64766d5a34307042584634763d","06/24/2026 10:35:08.727","UNKNOWN","UNKNOWN","c93358d2-5978-4f65-b2bb-8590cc4e3c83","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","Server","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"routing","true","BINARY","06/24/2026 10:31:33.419","06/24/2026 10:31:33.805","386 ms","UNKNOWN","UNKNOWN","UNKNOWN","cbaf8b73-5fe4-48e2-ad65-81841b8def72","2f534b76464e7372363271774f616c4b476e6b354475466c6241496b47445671444e562b4b6b334c5878663d","06/24/2026 10:31:24.383","UNKNOWN","UNKNOWN","e459c2e4-436f-44be-b467-12f72b33350c","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"routing","true","BINARY","06/24/2026 10:31:32.668","06/24/2026 10:31:32.965","297 ms","UNKNOWN","UNKNOWN","UNKNOWN","11ab037c-e908-4191-b945-8edbe7d2c913","2f534b76464e7372363271774f616c4b476e6b354475466c6241496b47445671444e562b4b6b334c5878663d","06/24/2026 10:31:23.293","UNKNOWN","UNKNOWN","e459c2e4-436f-44be-b467-12f72b33350c","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","User","INFRA-MONITOR-UC2","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"pesit","true","BINARY","06/24/2026 10:31:30.660","06/24/2026 10:31:31.461","801 ms","UNKNOWN","17627","UNKNOWN","d14e8f8a-cef1-4671-838d-9661c1df2652","2f534b76464e7372363271774f616c4b476e6b354475466c6241496b47445671444e562b4b6b334c5878663d","06/24/2026 10:31:20.599","UNKNOWN","UNKNOWN","e459c2e4-436f-44be-b467-12f72b33350c","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC4-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC4","FILE","/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"pesit","true","BINARY","06/24/2026 10:30:48.317","06/24/2026 10:30:48.635","318 ms","UNKNOWN","17627","UNKNOWN","a4231692-fe0a-47a6-aa94-305fb0ced935","2b37732f422f557052657030504e36636b34662b457750303554674e6d3846786f3273436479754b4d4d4e3d","06/24/2026 10:30:32.965","UNKNOWN","UNKNOWN","ed92100c-a400-4114-83a4-efc6d0d2a425","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC4-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC4","FILE","Upload/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"ssh","true","BINARY","06/24/2026 10:30:43.355","06/24/2026 10:30:47.604","4.249 s","192.0.2.77","22","UNKNOWN","5a9cd405-a2ec-46e8-8cce-78e66c38f9f4","2b37732f422f557052657030504e36636b34662b457750303554674e6d3846786f3273436479754b4d4d4e3d","06/24/2026 10:30:35.014","UNKNOWN","UNKNOWN","ed92100c-a400-4114-83a4-efc6d0d2a425","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC1-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260624_103000.txt","UNKNOWN","INFRA-MONITOR-UC1","FILE","/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"ssh","true","BINARY","06/24/2026 10:30:43.051","06/24/2026 10:30:47.584","4.533 s","filetransfer.acme.example","22","UNKNOWN","b72cc16c-a577-439c-bbff-c46de7c42c89","6d6c583939556c702f65756c4348557231716d6963506a5241734c57307641463969574f6764676458504c3d","06/24/2026 10:30:32.017","UNKNOWN","UNKNOWN","c1b2ce5f-d3ed-4a98-8b3c-59996580e603","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC1-INFRA_ST-MONITOR_INFRA","Inbound","User","INFRA-MONITOR-UC1","UNKNOWN","INFRA-MONITOR-UC1","FILE","Upload/","monitor_20260624_103000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_103000.txt",16,"pesit","true","BINARY","06/24/2026 10:30:35.023","06/24/2026 10:30:36.656","1.633 s","UNKNOWN","17627","UNKNOWN","ca4d8998-5aaf-4c40-a077-7708db03da2f","6d6c583939556c702f65756c4348557231716d6963506a5241734c57307641463969574f6764676458504c3d","06/24/2026 10:30:19.186","UNKNOWN","UNKNOWN","c1b2ce5f-d3ed-4a98-8b3c-59996580e603","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_ODV_MAIA_PIEDPIPER_SCP_ODV_MAIA_PIEDPIP","Inbound","Server","AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml","UNKNOWN","ODV_MAIA_PIEDPIPER","FILE","Upload/","AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 35 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml",898745,"routing","true","BINARY","06/24/2026 10:25:30.447","06/24/2026 10:25:30.601","154 ms","UNKNOWN","UNKNOWN","UNKNOWN","3ff51fe5-2483-4199-aaab-e1c69cec6d60","63657951717a78526c2f4532556d2b72576c6a4d50694571567569645672676d6774507477386b6c6a454f3d","06/24/2026 10:25:30.084","UNKNOWN","UNKNOWN","5fe06e91-2b88-4f00-bd68-200c08273942","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_ODV_MAIA_PIEDPIPER_SCP_ODV_MAIA_PIEDPIPER_PWD","Outbound","Server","AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml","UNKNOWN","ODV_MAIA_PIEDPIPER","FILE","/","AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml",898745,"routing","true","BINARY","06/24/2026 10:25:30.403","06/24/2026 10:25:30.518","115 ms","UNKNOWN","UNKNOWN","UNKNOWN","05e10a95-e587-4163-ac63-d47bd96303eb","63657951717a78526c2f4532556d2b72576c6a4d50694571567569645672676d6774507477386b6c6a454f3d","06/24/2026 10:25:30.232","UNKNOWN","UNKNOWN","5fe06e91-2b88-4f00-bd68-200c08273942","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Inbound","User","ODV_MAIA_PIEDPIPER","UNKNOWN","ODV_MAIA_PIEDPIPER","FILE","Upload/","AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 68 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeODV_MAIA_PIEDPIPER_20260624037528_404766.xml",898745,"pesit","true","BINARY","06/24/2026 10:25:28.358","06/24/2026 10:25:28.855","497 ms","192.0.2.20","17627","UNKNOWN","8b241c17-3c02-4aaf-82ac-35ec1f5534ea","63657951717a78526c2f4532556d2b72576c6a4d50694571567569645672676d6774507477386b6c6a454f3d","06/24/2026 10:25:27.655","UNKNOWN","UNKNOWN","5fe06e91-2b88-4f00-bd68-200c08273942","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_IT_EKDSI_CYBERDYNE_SCP_IT_EKDSI_CYBERDYNE_KEY","Inbound","Server","AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip","UNKNOWN","IT_EKDSI_CYBERDYNE","FILE","Upload/","AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 88 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip",22104,"routing","true","BINARY","06/24/2026 10:17:01.600","06/24/2026 10:17:01.747","147 ms","UNKNOWN","UNKNOWN","UNKNOWN","3d3f1327-6f78-45aa-801d-ad674cbd4d2d","793033456b3552747268533933704c596170636f36774b504367586f354670477741736a706546663644453d","06/24/2026 10:17:01.104","UNKNOWN","UNKNOWN","837f13d1-138b-4368-a6fb-50a6f06992da","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_IT_EKDSI_CYBERDYNE_SCP_IT_EKDSI_CYBERDYNE_KEY","Outbound","Server","AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip","UNKNOWN","IT_EKDSI_CYBERDYNE","FILE","/","AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip",22104,"routing","true","BINARY","06/24/2026 10:17:01.556","06/24/2026 10:17:02.655","1.099 s","UNKNOWN","UNKNOWN","UNKNOWN","833a5e38-bcad-4173-9524-68d43a74b63d","793033456b3552747268533933704c596170636f36774b504367586f354670477741736a706546663644453d","06/24/2026 10:17:01.066","UNKNOWN","UNKNOWN","837f13d1-138b-4368-a6fb-50a6f06992da","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Inbound","User","IT_EKDSI_CYBERDYNE","UNKNOWN","IT_EKDSI_CYBERDYNE","FILE","Upload/","AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 52 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeIT_EKDSI_CYBERDYNE_20260624037019_875414.zip",22104,"pesit","true","BINARY","06/24/2026 10:16:59.379","06/24/2026 10:16:59.736","357 ms","192.0.2.20","17627","UNKNOWN","f0225486-296c-4a1a-a97d-8d054f76e541","793033456b3552747268533933704c596170636f36774b504367586f354670477741736a706546663644453d","06/24/2026 10:16:58.825","UNKNOWN","UNKNOWN","837f13d1-138b-4368-a6fb-50a6f06992da","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_SETTLE_P2P_20260624036920_933635.dat","UNKNOWN","APS_SETTLE_P2P1","FILE","/","AcmeAPS_SETTLE_P2P_20260624036920_933635.dat","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_SETTLE_P2P_20260624036920_933635.dat",6938,"pesit","true","BINARY","06/24/2026 10:15:25.536","06/24/2026 10:15:27.641","2.105 s","192.0.2.20","17627","UNKNOWN","03b2d257-8433-43df-8529-dbf8973d293e","79384b35305253794f4e7061757165746f75684b636f5572776f772b5972765a634f715a794668317078443d","06/24/2026 10:15:24.266","UNKNOWN","UNKNOWN","a6249714-ae46-47a7-aad7-46bd477aa8f1","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS_SETTLE_P2P1","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC3_APS_SETTLE_P2P1_SCP_APS_SETTLE_P2P1_PWD","Inbound","Server","AcmeAPS_SETTLE_P2P_20260624036920_933635.dat","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_SETTLE_P2P_20260624036920_933635.dat","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 119 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS_SETTLE_P2P1/AcmeAPS_SETTLE_P2P_20260624036920_933635.dat",6938,"ssh","true","BINARY","06/24/2026 10:15:20.382","06/24/2026 10:15:23.402","3.020 s","clearing.p2p.example","22","UNKNOWN","8ef2de73-7336-4e9e-b040-27feb522d027","7846774c45656a34704c634b4f65616d5446624145367a38426b4771394e30366e46507877484931454f4f3d","06/24/2026 10:15:19.110","UNKNOWN","UNKNOWN","a6249714-ae46-47a7-aad7-46bd477aa8f1","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAB_NAS_GLOBEX_20260624036318_432832.zip","UNKNOWN","AB_NAS_GLOBEX","FILE","/","AcmeAB_NAS_GLOBEX_20260624036318_432832.zip","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAB_NAS_GLOBEX_20260624036318_432832.zip",102766,"pesit","true","BINARY","06/24/2026 10:05:24.588","06/24/2026 10:05:25.448","860 ms","192.0.2.20","17627","UNKNOWN","8cd656f2-52f0-41de-aa20-854985dbfa61","2f354b76743635566c41444970574e6c37536347762b59524b507a5a4d6b7a4477714551584357526979303d","06/24/2026 10:05:22.858","UNKNOWN","UNKNOWN","486626eb-4032-4b78-ab17-de1a83c4cb7c","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.2 Cipher suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","AB_NAS_GLOBEX","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC3_AB_NAS2_GLOBEX_SCP_AB_NAS_GLOBEX_PWD","Inbound","Server","AcmeAB_NAS_GLOBEX_20260624036318_432832.zip","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAB_NAS_GLOBEX_20260624036318_432832.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 177 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/AB_NAS_GLOBEX/AcmeAB_NAS_GLOBEX_20260624036318_432832.zip",102766,"ssh","true","BINARY","06/24/2026 10:05:18.931","06/24/2026 10:05:22.861","3.930 s","sftp.globex.example","22","UNKNOWN","6b2d720d-c17d-4159-b682-8e253b8f65f0","4f2b7762676a6746576c2f3842763055344c33494367746b5a684f3663786e6a6a6e456a6251384931584e3d","06/24/2026 10:05:18.036","UNKNOWN","UNKNOWN","486626eb-4032-4b78-ab17-de1a83c4cb7c","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260624_100000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260624_100000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_100000.txt",16,"pesit","true","BINARY","06/24/2026 10:05:18.024","06/24/2026 10:05:19.120","1.096 s","UNKNOWN","17627","UNKNOWN","3ecf9640-51d9-485f-8fb5-e96b9bb04e95","63614b37484e646649436c6536616c6547572b6e455a49367966656834682b6d33534c6a424f4b754c77673d","06/24/2026 10:05:00.863","UNKNOWN","UNKNOWN","c8861114-4cdb-4c4d-a4f6-534f7f8d1ca8","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260624_100000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260624_100000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_100000.txt",16,"ssh","true","BINARY","06/24/2026 10:05:10.723","06/24/2026 10:05:17.119","6.396 s","192.0.2.77","22","UNKNOWN","6f75abdb-f600-4829-bc06-bd6ebe3efb2c","5442696a746b487177566a385661654255476e302b48586d58514d2f554d4476675a39716338565562506c3d","06/24/2026 10:04:58.491","UNKNOWN","UNKNOWN","4849b551-f352-4ac0-9d90-f062c4c6bcc7","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
